gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
sRNA982124-Salmonella	0	-0.8868660526613366	-0.9490187739764497	-1.1726445543268595	-0.9501540001935229	-0.36460514330340654	-1.5893501966183363	-1.1570291744224233	-1.2788235722741028	-1.0657414146615465	-0.8245491789414996	-1.5893501966183363
sRNA982481-Salmonella	0	1.7092849108083503	1.0040953492875002	0.9297345456138433	1.6567534424157935	1.88434729788393	0.3573657195607103	1.1550852322988234	1.4576253027380868	1.4390728825330132	1.2914658824924765	-0.2180817515584832
sRNA993011-Salmonella	0	-0.8032272063541832	-1.9482036363028494	-1.8387454685139892	-1.7942399429383897	-0.850615746850143	-1.2513740680378227	-1.5765377133212528	-1.0580271032990662	-1.170744488257756	-0.6259391937428767	-2.5841469090214795
sRNA993137-Salmonella	0	-1.52982188801347	-1.5597290820870935	-2.96095703906302	-0.7391773861409803	-0.9435009957011564	-1.3737104891779666	-1.5274336602912228	-1.7525491479930562	-2.51288536906043	-1.5731001170386731	-2.9102300385324766
sRNA993819-Salmonella	0	0.5975652973083267	0.15510848417472345	0	0	0	0	0.15172742697677655	0.7184465614062034	0	0.3493880923686632	0.43126452822377015
sRNA998116-Salmonella	0	0	0	0	0	0	0.47841479153330324	0	0.4114355854113332	0	0	0
sRNA1000128-Salmonella	0	0	0.34859228244769325	0	0.24082446341304342	0	0	0.24220722257628013	0	0	0	0
STnc3310-Salmonella	0	0.34157598988955007	0.5152791518569702	-0.22031415729582982	-0.6370197995873066	0.7615482263037401	-0.15860500805400335	0.6254711365991299	-0.3642431557750334	-0.6370197995873066	0.5603990321088101	-0.6370197995873066
sRNA1014845-Salmonella	0	2.168533116279407	1.6313703656729097	1.8709859103286868	0.6761253573552968	-0.6459034810735464	0.3741546871384469	1.4529642230244235	-0.22259940736505301	-0.3053055717183999	1.5429214126933037	3.053447481898997
sRNA1015188-Salmonella	0	1.6735958574351	2.024703064680877	2.9982642753324265	1.5298647650717299	-0.37431537891917666	0.67782348859921	0.9943364389544533	0.07644542789006348	-0.29304983809008345	2.524860783773373	-0.22428315843469315
