gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
STnc1200-Salmonella	0	0.11085060212200266	0.031631661597391975	0.33587458994009967	-0.08152503827997844	0.05477526939573671	-0.07028036113938825	0.2052411736742384	0.0014985525562283967	0.06356228718511032	0.06331281723725701	-0.07127642742857798
STnc1710-Salmonella	0	-0.04078379163867292	-0.08323437244916576	0.07670199112326032	-0.09869547108794668	-0.004847277504360299	-0.14780898647868895	-0.06523045678460769	-0.10522969266436609	-0.06695560027064151	-0.06143368211819373	-0.15679914926403093
sRNA978535-Salmonella	0	0.021017462998989954	0.04956877627002719	0.13917453123861032	0.016349395202570012	0.11077962357339795	0.04115978432709186	0.028688502762516853	0.03638981087903183	0.023575144014111492	0.08924503959482849	-0.03425200921325612
sRNA982124-Salmonella	0	-0.06356751123194614	-0.06746049868950937	-0.08114183351817085	-0.06781098168086205	-0.02921467774338887	-0.10757805104654605	-0.0806687337516163	-0.08805881903641202	-0.07423447154993353	-0.05971239660606918	-0.10757805104654605
sRNA982481-Salmonella	0	0.11166494909850445	0.06260312229396468	0.06005162261993853	0.10553768347725878	0.12645537182463187	0.023817379781471932	0.07567302030663994	0.09273878214402592	0.0964874231806935	0.08265737523185482	-0.013576000976988757
sRNA993011-Salmonella	0	-0.07431593085759237	-0.1599158946378437	-0.14279512854636126	-0.14675221589885612	-0.07894084506342973	-0.10910045731370417	-0.13064352683416336	-0.09503951786215652	-0.1037256812502962	-0.0599256043941177	-0.18692025927971206
sRNA993137-Salmonella	0	-0.13838668337588456	-0.14176477129309054	-0.2369179756108242	-0.06890438476420287	-0.09195877392280533	-0.12370608868884028	-0.1395788825614787	-0.15584598373687092	-0.20160512082098717	-0.14239174666552734	-0.21861605802495804
sRNA993819-Salmonella	0	0.03735373073882692	0.009630870835509588	0	0	0	0	0.009390005687700974	0.04532475895474176	0	0.021633350716958977	0.027506385972436556
STnc3310-Salmonella	0	0.02047709444125882	0.030106646580888467	-0.015331466858795701	-0.04176768438717099	0.04907108915883447	-0.011121732463179311	0.040017707791167575	-0.024724864148830943	-0.04176768438717099	0.032786135246569224	-0.04176768438717099
sRNA1014845-Salmonella	0	0.14788559429489787	0.1065645430871477	0.126282703163119	0.04052276745387171	-0.04229892882661383	0.024835422651596443	0.09292966192059458	-0.015477759412468057	-0.021079271109523703	0.09884153151650747	0.23209941795582625
