gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
CJJ81176_0142-Campylobacter	0	0.03419970281885353	0.008058714048351769	0.024912351544226607	-0.004418718077737954	-0.05169962362984139	0.02195227730909238	0.03607269745349839	-0.015295172469283302	0.07786971074461205	-0.014085008589200643	-0.003197579391777778
CJJ81176_0143-Campylobacter	0	0.0013772127241347763	-0.003963731993183353	0.008532748679742755	-0.06498594338738377	-0.030995020385105487	-0.013808711132712379	-0.0038930595017936105	-0.017120558900007105	0.0051890061488135885	-0.003674694063437759	0.007919415762113741
CJJ81176_0144-Campylobacter	0	0.05603422533587709	0.10626148875623082	0.05059472699807342	-0.007753285401575011	9.852127331065658e-4	-0.01589869238860084	0.0330970087968569	0.046203055116585255	0.021059224907644714	0.07649789178205323	0.08733874962494306
CJJ81176_0145-Campylobacter	0	0.01922885288096664	0.1138329318232969	0.034816332322404366	-0.052887865202711395	0.02123012491912346	-0.001707131334009036	0.036953512511543024	0.07598598646434505	0.012301160266906622	0.111951578215004	0.10937983351795051
CJJ81176_0146-Campylobacter	0	0.023835125590167677	0.19144144261050383	0.06536463694179624	-0.04611534089178482	0.05802733077149522	-0.054457503329231986	0.05632933990601213	0.09970380242539215	0.06358144261858213	0.13729069076278785	0.13167359805649087
CJJ81176_0147-Campylobacter	0	0.03135387139982501	-0.022941804315819346	0.029669088426295197	-0.028517780440650422	0.015516605272314323	0.014720409811381587	0.014072970283990056	0.030590924493053322	0.07849192575049158	-0.0011303163559319362	0.014503046025110001
CJJ81176_0148-Campylobacter	0	-0.018121461228253345	-0.0863414739690511	-0.023335798272174083	-0.009114798521061548	-0.022061610863394625	0.0028254890392976637	-0.02650412802020479	-0.07876371313394082	0.018599776194663922	-0.08812111179638041	-0.05885612068317864
CJJ81176_0149-Campylobacter	0	-0.0299384648043072	0.09460664463582709	-0.007204444250410831	-0.03208323778682005	0.06919824375831539	-0.03348627123259942	-0.04108627246863639	0.11944143483080916	-0.008418228714840789	0.08599840825998684	0.08385947939513617
CJJ81176_0150-Campylobacter	0	0.02350483167709936	0.02136337768081156	0.033520053554384935	-0.02503125434216626	0.04101131811172394	0.02042547862564161	0.02394923347857826	0.05692126268096332	0.07124403097367696	0.01159015619310598	0.0344790342010227
CJJ81176_0151-Campylobacter	0	0.011704987490088454	0.13196994990359734	0.01545700181579202	-0.1251478906677162	-0.04350386306854002	-0.06262642621883702	-0.007573359211218265	0.10462422619443892	-0.03306382117979302	0.09744815234595913	0.07740033857153442
CJJ81176_0152-Campylobacter	0	0.04166841392397761	0.08222822936962075	0.024361689565585473	-0.050770412617980584	-0.04245337301223199	0.02463539972225974	0.03255304357369497	0.06830349883308601	0.01112484557978622	0.04009554571772288	0.04210006830914705
CJJ81176_0153-Campylobacter	0	0.03459703044747557	0.09178848091598106	0.02227041410145076	-0.05147507311507746	-0.021914128961717037	0.002029606950951781	0.03178702723331456	0.08437826460739273	-0.004778723093200017	0.027584822508071555	0.04336891736559205
CJJ81176_0154-Campylobacter	0	0.05214269661772562	0.11776058238851335	0.045288445522883226	-0.031179825715041836	0.03521077927182584	0.02464451014708404	0.037053146665475996	0.1196068880970027	-0.0011794417645334101	0.07281356327966082	0.05873897576689781
CJJ81176_0155-Campylobacter	0	0.013774929669286121	0.14362033349933578	0.03092162234302417	-0.10240531652947468	0.009208517500355142	-0.05748235015226853	-0.0058440051647877436	0.06271712883328116	0.002491053664019626	0.029269616782719558	0.07798482065874758
CJJ81176_0156-Campylobacter	0	0.03130233522134934	0.08210081687737295	0.06334003732039858	-0.05946345973350804	0.0038006283749984857	-0.007462815312502538	0.04391091962375026	0.020890679189764495	0.02907838632423366	0.05770361525501918	0.06628385088873025
CJJ81176_0157-Campylobacter	0	-0.04674278777035609	-0.1418022903784892	-0.06920482854642028	0.0474093692050804	-0.08533639702412772	-0.021038165595077186	-0.06869672327362816	-0.1737430431658848	-0.09418134479328917	-0.18326141601380663	-0.12840480737649715
CJJ81176_0158-Campylobacter	0	-0.0345507810360749	0.0411545158784684	-0.004533177967583228	-0.07808434954215739	0.018739513599254586	-0.033911175201954684	-0.03418439527082372	-0.004036189756228027	0.02199043380183977	0.05283641985143118	0.03589101645225784
CJJ81176_0159-Campylobacter	0	0.057203479617719995	0.0707582726233514	0.06510825923713155	0.023467698786354303	0.12056296920704258	0.03782844108565773	0.05339973718368213	0.04834098111835026	0.09767950656571188	0.11252776404053864	0.08095601282872172
CJJ81176_0160-Campylobacter	0	0.04454263678488117	0.05171188319829077	0.05011690894339301	-0.02167324660994589	0.08823266320613783	0.03927937960321153	0.05680531850541929	0.027837366357122282	0.0878563489391846	0.0903447319233913	0.06808440052188218
CJJ81176_0161-Campylobacter	0	0.026076129003451035	0.029821212989747253	-0.002694800947594385	-0.010890028579102132	0.05809140617131397	0.0022923555876756753	0.027965161265252978	3.4375644782695046e-4	0.016888263735252165	0.011187817271431325	0.041499131342060284
